INSTANCE	ITERATION	MAXIMUM_CLIQUE	RUNTIME
benchmarks/C2000.9.clq	18	57	490.0742325782776
benchmarks/C2000.9.clq	19	61	501.99569034576416
benchmarks/C2000.9.clq	20	60	513.0008356571198
benchmarks/C2000.9.clq	21	59	523.4774885177612
benchmarks/C2000.9.clq	22	57	478.0589463710785
benchmarks/C2000.9.clq	23	63	558.1451766490936
benchmarks/C2000.9.clq	24	56	493.60424733161926
benchmarks/C2000.9.clq	25	58	520.4140341281891
benchmarks/C2000.9.clq	26	57	466.5632209777832
benchmarks/C2000.9.clq	27	62	510.51032638549805
benchmarks/C2000.9.clq	28	57	490.2656617164612
benchmarks/C2000.9.clq	29	60	505.2483265399933
benchmarks/C2000.9.clq	30	60	503.19356060028076
benchmarks/C2000.9.clq	31	60	505.3678934574127
benchmarks/C2000.9.clq	32	60	554.8780951499939
benchmarks/C2000.9.clq	33	61	526.8337287902832
benchmarks/C2000.9.clq	34	58	483.86860370635986
benchmarks/C2000.9.clq	35	56	459.28649950027466
benchmarks/C2000.9.clq	36	61	500.99996972084045
benchmarks/C2000.9.clq	37	58	476.3183946609497
benchmarks/C2000.9.clq	38	56	510.29307413101196
benchmarks/C2000.9.clq	39	60	532.1505706310272
benchmarks/C2000.9.clq	40	60	533.152336359024
benchmarks/C2000.9.clq	41	58	486.1034185886383
benchmarks/C2000.9.clq	42	56	475.26623940467834
benchmarks/C2000.9.clq	43	57	510.2536451816559
benchmarks/C2000.9.clq	44	59	517.177817106247
benchmarks/C2000.9.clq	45	60	488.97609853744507
benchmarks/C2000.9.clq	46	58	513.43474650383
benchmarks/C2000.9.clq	47	60	491.29315853118896
benchmarks/C2000.9.clq	48	58	499.957421541214
benchmarks/C2000.9.clq	49	56	466.3904495239258
benchmarks/C2000.9.clq	50	58	475.55754137039185
benchmarks/C2000.9.clq	51	62	498.6810202598572
benchmarks/C2000.9.clq	52	60	496.29118299484253
benchmarks/C2000.9.clq	53	63	567.5538837909698
benchmarks/C2000.9.clq	54	61	523.5013754367828
benchmarks/C2000.9.clq	55	63	558.9098792076111
benchmarks/C2000.9.clq	56	61	528.6025490760803
benchmarks/C2000.9.clq	57	58	497.3638231754303
benchmarks/C2000.9.clq	58	60	502.9674265384674
benchmarks/C2000.9.clq	59	59	512.4690823554993
benchmarks/C2000.9.clq	60	56	459.25503277778625
benchmarks/C2000.9.clq	61	62	489.47491121292114
benchmarks/C2000.9.clq	62	57	464.15505027770996
benchmarks/C2000.9.clq	63	57	473.55144810676575
benchmarks/C2000.9.clq	64	58	475.3136818408966
benchmarks/C2000.9.clq	65	57	474.9282250404358
benchmarks/C2000.9.clq	66	60	524.6279218196869
benchmarks/C2000.9.clq	67	57	459.78350353240967
benchmarks/C2000.9.clq	68	55	471.4924805164337
benchmarks/C2000.9.clq	69	54	458.0897762775421
benchmarks/C2000.9.clq	70	61	546.6834695339203
benchmarks/C2000.9.clq	71	60	523.7837119102478
benchmarks/C2000.9.clq	72	57	484.3664789199829
benchmarks/C2000.9.clq	73	58	493.8735921382904
benchmarks/C2000.9.clq	74	59	480.0255608558655
benchmarks/C2000.9.clq	75	60	496.13651752471924
benchmarks/C2000.9.clq	76	57	477.9895770549774
benchmarks/C2000.9.clq	77	61	469.9225914478302
benchmarks/C2000.9.clq	78	56	455.9754433631897
benchmarks/C2000.9.clq	79	57	487.00082063674927
benchmarks/C2000.9.clq	80	56	489.88822722435
benchmarks/C2000.9.clq	81	62	506.0495080947876
benchmarks/C2000.9.clq	82	57	486.5790753364563
benchmarks/C2000.9.clq	83	58	504.6704890727997
benchmarks/C2000.9.clq	84	59	497.6843111515045
benchmarks/C2000.9.clq	85	61	646.5767495632172
benchmarks/C2000.9.clq	86	59	622.5655786991119
benchmarks/C2000.9.clq	87	62	621.5877799987793
benchmarks/C2000.9.clq	88	63	630.3895542621613
benchmarks/C2000.9.clq	89	61	629.7857074737549
benchmarks/C2000.9.clq	90	60	577.3972904682159
benchmarks/C2000.9.clq	91	60	609.6815824508667
benchmarks/C2000.9.clq	92	60	556.4471707344055
benchmarks/C2000.9.clq	93	59	607.8163020610809
benchmarks/C2000.9.clq	94	59	579.5132267475128
benchmarks/C2000.9.clq	95	57	554.8290176391602
benchmarks/C2000.9.clq	96	59	588.524740934372
benchmarks/C2000.9.clq	97	60	607.1356954574585
benchmarks/C2000.9.clq	98	59	583.5129883289337
benchmarks/C2000.9.clq	99	63	623.6499645709991
benchmarks/C2000.9.clq	100	60	548.3125283718109
benchmarks/p_hat300-1.clq	1	6	0.25130558013916016
benchmarks/p_hat300-1.clq	2	6	0.22975373268127441
benchmarks/p_hat300-1.clq	3	6	0.2815101146697998
benchmarks/p_hat300-1.clq	4	7	0.26293420791625977
benchmarks/p_hat300-1.clq	5	6	0.2833528518676758
benchmarks/p_hat300-1.clq	6	6	0.27951693534851074
benchmarks/p_hat300-1.clq	7	7	0.2545177936553955
benchmarks/p_hat300-1.clq	8	6	0.26033782958984375
benchmarks/p_hat300-1.clq	9	7	0.28005313873291016
benchmarks/p_hat300-1.clq	10	7	0.2582125663757324
benchmarks/p_hat300-1.clq	11	6	0.30835843086242676
benchmarks/p_hat300-1.clq	12	6	0.25488805770874023
benchmarks/p_hat300-1.clq	13	5	0.2581965923309326
benchmarks/p_hat300-1.clq	14	5	0.24807143211364746
benchmarks/p_hat300-1.clq	15	6	0.34505486488342285
benchmarks/p_hat300-1.clq	16	6	0.2691164016723633
benchmarks/p_hat300-1.clq	17	6	0.2702934741973877
benchmarks/p_hat300-1.clq	18	5	0.24008703231811523
benchmarks/p_hat300-1.clq	19	6	0.26180315017700195
benchmarks/p_hat300-1.clq	20	6	0.250457763671875
benchmarks/p_hat300-1.clq	21	6	0.2322072982788086
benchmarks/p_hat300-1.clq	22	6	0.2535390853881836
benchmarks/p_hat300-1.clq	23	6	0.25799059867858887
benchmarks/p_hat300-1.clq	24	6	0.2456650733947754
benchmarks/p_hat300-1.clq	25	7	0.2355635166168213
benchmarks/p_hat300-1.clq	26	7	0.22080111503601074
benchmarks/p_hat300-1.clq	27	5	0.18394231796264648
benchmarks/p_hat300-1.clq	28	7	0.2265632152557373
benchmarks/p_hat300-1.clq	29	7	0.22637677192687988
benchmarks/p_hat300-1.clq	30	6	0.18798446655273438
benchmarks/p_hat300-1.clq	31	6	0.20799493789672852
benchmarks/p_hat300-1.clq	32	7	0.268632173538208
benchmarks/p_hat300-1.clq	33	7	0.2587242126464844
benchmarks/p_hat300-1.clq	34	5	0.25509047508239746
benchmarks/p_hat300-1.clq	35	6	0.2586202621459961
benchmarks/p_hat300-1.clq	36	7	0.28136229515075684
benchmarks/p_hat300-1.clq	37	6	0.25294041633605957
benchmarks/p_hat300-1.clq	38	6	0.2705111503601074
benchmarks/p_hat300-1.clq	39	8	0.3207519054412842
benchmarks/p_hat300-1.clq	40	6	0.2718222141265869
benchmarks/p_hat300-1.clq	41	6	0.2961554527282715
benchmarks/p_hat300-1.clq	42	7	0.2887258529663086
benchmarks/p_hat300-1.clq	43	6	0.2457427978515625
benchmarks/p_hat300-1.clq	44	7	0.28023719787597656
benchmarks/p_hat300-1.clq	45	6	0.27175164222717285
benchmarks/p_hat300-1.clq	46	6	0.246429443359375
benchmarks/p_hat300-1.clq	47	6	0.2758290767669678
benchmarks/p_hat300-1.clq	48	6	0.26247620582580566
benchmarks/p_hat300-1.clq	49	6	0.2293074131011963
benchmarks/p_hat300-1.clq	50	6	0.20880818367004395
benchmarks/p_hat300-1.clq	51	5	0.2254195213317871
benchmarks/p_hat300-1.clq	52	6	0.2262277603149414
benchmarks/p_hat300-1.clq	53	5	0.2226884365081787
benchmarks/p_hat300-1.clq	54	6	0.21197509765625
benchmarks/p_hat300-1.clq	55	6	0.2142035961151123
benchmarks/p_hat300-1.clq	56	6	0.23183059692382812
benchmarks/p_hat300-1.clq	57	7	0.22683358192443848
benchmarks/p_hat300-1.clq	58	6	0.23423480987548828
benchmarks/p_hat300-1.clq	59	6	0.21779656410217285
benchmarks/p_hat300-1.clq	60	6	0.22073101997375488
benchmarks/p_hat300-1.clq	61	6	0.326387882232666
benchmarks/p_hat300-1.clq	62	6	0.27191758155822754
benchmarks/p_hat300-1.clq	63	6	0.40566563606262207
benchmarks/p_hat300-1.clq	64	7	0.5629353523254395
benchmarks/p_hat300-1.clq	65	6	0.42463183403015137
benchmarks/p_hat300-1.clq	66	7	0.3448657989501953
benchmarks/p_hat300-1.clq	67	6	0.333115816116333
benchmarks/p_hat300-1.clq	68	6	0.2914772033691406
benchmarks/p_hat300-1.clq	69	6	0.2979414463043213
benchmarks/p_hat300-1.clq	70	6	0.3243556022644043
benchmarks/p_hat300-1.clq	71	6	0.2750687599182129
benchmarks/p_hat300-1.clq	72	7	0.30131959915161133
benchmarks/p_hat300-1.clq	73	6	0.26538538932800293
benchmarks/p_hat300-1.clq	74	7	0.26271724700927734
benchmarks/p_hat300-1.clq	75	6	0.24758553504943848
benchmarks/p_hat300-1.clq	76	5	0.23136258125305176
benchmarks/p_hat300-1.clq	77	6	0.23560309410095215
benchmarks/p_hat300-1.clq	78	6	0.272463321685791
benchmarks/p_hat300-1.clq	79	7	0.2631809711456299
benchmarks/p_hat300-1.clq	80	7	0.283463716506958
benchmarks/p_hat300-1.clq	81	5	0.22727322578430176
benchmarks/p_hat300-1.clq	82	5	0.24334168434143066
benchmarks/p_hat300-1.clq	83	6	0.2127842903137207
benchmarks/p_hat300-1.clq	84	6	0.22595882415771484
benchmarks/p_hat300-1.clq	85	6	0.21420550346374512
benchmarks/p_hat300-1.clq	86	7	0.21349191665649414
benchmarks/p_hat300-1.clq	87	6	0.2031261920928955
benchmarks/p_hat300-1.clq	88	6	0.21129918098449707
benchmarks/p_hat300-1.clq	89	6	0.21836185455322266
benchmarks/p_hat300-1.clq	90	5	0.2311239242553711
benchmarks/p_hat300-1.clq	91	7	0.261136531829834
benchmarks/p_hat300-1.clq	92	6	0.27969813346862793
benchmarks/p_hat300-1.clq	93	7	0.2996697425842285
benchmarks/p_hat300-1.clq	94	6	0.25638365745544434
benchmarks/p_hat300-1.clq	95	6	0.2695004940032959
benchmarks/p_hat300-1.clq	96	6	0.23440122604370117
benchmarks/p_hat300-1.clq	97	7	0.2779984474182129
benchmarks/p_hat300-1.clq	98	8	0.24704694747924805
benchmarks/p_hat300-1.clq	99	6	0.2715935707092285
benchmarks/p_hat300-1.clq	100	6	0.2585256099700928
benchmarks/p_hat300-2.clq	1	18	0.6803557872772217
benchmarks/p_hat300-2.clq	2	17	0.6864669322967529
benchmarks/p_hat300-2.clq	3	22	1.0537593364715576
benchmarks/p_hat300-2.clq	4	19	0.8807485103607178
benchmarks/p_hat300-2.clq	5	21	0.9672987461090088
benchmarks/p_hat300-2.clq	6	22	0.99615478515625
benchmarks/p_hat300-2.clq	7	22	1.0668411254882812
benchmarks/p_hat300-2.clq	8	22	1.0410456657409668
benchmarks/p_hat300-2.clq	9	20	0.8991107940673828
benchmarks/p_hat300-2.clq	10	18	0.8706467151641846
benchmarks/p_hat300-2.clq	11	17	0.7629880905151367
benchmarks/p_hat300-2.clq	12	20	0.9261696338653564
benchmarks/p_hat300-2.clq	13	20	0.9866998195648193
benchmarks/p_hat300-2.clq	14	23	1.148148536682129
benchmarks/p_hat300-2.clq	15	17	0.7728614807128906
benchmarks/p_hat300-2.clq	16	16	0.6828453540802002
benchmarks/p_hat300-2.clq	17	17	0.8579096794128418
benchmarks/p_hat300-2.clq	18	19	0.8672125339508057
benchmarks/p_hat300-2.clq	19	16	0.7722845077514648
benchmarks/p_hat300-2.clq	20	18	0.8090987205505371
benchmarks/p_hat300-2.clq	21	17	0.7697346210479736
benchmarks/p_hat300-2.clq	22	21	0.9462587833404541
benchmarks/p_hat300-2.clq	23	15	0.7072124481201172
benchmarks/p_hat300-2.clq	24	21	0.9091308116912842
benchmarks/p_hat300-2.clq	25	19	0.8997633457183838
benchmarks/p_hat300-2.clq	26	21	0.9707221984863281
benchmarks/p_hat300-2.clq	27	19	0.9470911026000977
benchmarks/p_hat300-2.clq	28	18	0.8096749782562256
benchmarks/p_hat300-2.clq	29	20	0.9523565769195557
benchmarks/p_hat300-2.clq	30	22	1.0495316982269287
benchmarks/p_hat300-2.clq	31	20	0.910172700881958
benchmarks/p_hat300-2.clq	32	19	0.8693118095397949
benchmarks/p_hat300-2.clq	33	22	1.038771390914917
benchmarks/p_hat300-2.clq	34	21	0.9427371025085449
benchmarks/p_hat300-2.clq	35	22	1.0316550731658936
benchmarks/p_hat300-2.clq	36	20	0.9385170936584473
benchmarks/p_hat300-2.clq	37	20	0.9586164951324463
benchmarks/p_hat300-2.clq	38	23	1.0441668033599854
benchmarks/p_hat300-2.clq	39	17	0.7796084880828857
benchmarks/p_hat300-2.clq	40	19	0.864013671875
benchmarks/p_hat300-2.clq	41	23	1.059358835220337
benchmarks/p_hat300-2.clq	42	20	0.9215848445892334
benchmarks/p_hat300-2.clq	43	22	1.013176679611206
benchmarks/p_hat300-2.clq	44	19	0.8450758457183838
benchmarks/p_hat300-2.clq	45	17	0.806342601776123
benchmarks/p_hat300-2.clq	46	23	1.0484201908111572
benchmarks/p_hat300-2.clq	47	20	1.0098228454589844
benchmarks/p_hat300-2.clq	48	22	0.9218723773956299
benchmarks/p_hat300-2.clq	49	22	0.8536264896392822
benchmarks/p_hat300-2.clq	50	20	0.9584598541259766
benchmarks/p_hat300-2.clq	51	19	0.945974588394165
benchmarks/p_hat300-2.clq	52	20	0.9286234378814697
benchmarks/p_hat300-2.clq	53	17	0.7696247100830078
benchmarks/p_hat300-2.clq	54	19	0.8929543495178223
benchmarks/p_hat300-2.clq	55	22	1.0363850593566895
benchmarks/p_hat300-2.clq	56	21	0.9976398944854736
benchmarks/p_hat300-2.clq	57	21	1.0277278423309326
benchmarks/p_hat300-2.clq	58	20	0.9240119457244873
benchmarks/p_hat300-2.clq	59	15	0.6993024349212646
benchmarks/p_hat300-2.clq	60	24	0.9861526489257812
benchmarks/p_hat300-2.clq	61	14	0.5178329944610596
benchmarks/p_hat300-2.clq	62	19	0.83583664894104
benchmarks/p_hat300-2.clq	63	18	0.8633651733398438
benchmarks/p_hat300-2.clq	64	22	1.073366403579712
benchmarks/p_hat300-2.clq	65	23	1.0990686416625977
benchmarks/p_hat300-2.clq	66	21	0.944429874420166
benchmarks/p_hat300-2.clq	67	20	0.9903850555419922
benchmarks/p_hat300-2.clq	68	17	0.7460064888000488
benchmarks/p_hat300-2.clq	69	19	0.8802714347839355
benchmarks/p_hat300-2.clq	70	20	0.8994817733764648
benchmarks/p_hat300-2.clq	71	23	0.8929026126861572
benchmarks/p_hat300-2.clq	72	22	0.9883308410644531
benchmarks/p_hat300-2.clq	73	20	0.9653568267822266
benchmarks/p_hat300-2.clq	74	18	0.8458147048950195
benchmarks/p_hat300-2.clq	75	18	0.8828179836273193
benchmarks/p_hat300-2.clq	76	21	0.9935410022735596
benchmarks/p_hat300-2.clq	77	20	0.9527125358581543
benchmarks/p_hat300-2.clq	78	22	1.085852861404419
benchmarks/p_hat300-2.clq	79	20	0.998032808303833
benchmarks/p_hat300-2.clq	80	24	1.2562551498413086
benchmarks/p_hat300-2.clq	81	16	0.7786984443664551
benchmarks/p_hat300-2.clq	82	19	0.880662202835083
benchmarks/p_hat300-2.clq	83	19	0.8925681114196777
benchmarks/p_hat300-2.clq	84	16	0.7761800289154053
benchmarks/p_hat300-2.clq	85	22	1.002901315689087
benchmarks/p_hat300-2.clq	86	21	0.9405086040496826
benchmarks/p_hat300-2.clq	87	18	0.6641919612884521
benchmarks/p_hat300-2.clq	88	21	0.8166508674621582
benchmarks/p_hat300-2.clq	89	21	0.9668262004852295
benchmarks/p_hat300-2.clq	90	16	0.7622904777526855
benchmarks/p_hat300-2.clq	91	17	0.8540549278259277
benchmarks/p_hat300-2.clq	92	21	1.056976079940796
benchmarks/p_hat300-2.clq	93	19	0.8746066093444824
benchmarks/p_hat300-2.clq	94	19	0.8456211090087891
benchmarks/p_hat300-2.clq	95	20	0.9586875438690186
benchmarks/p_hat300-2.clq	96	18	0.8490362167358398
benchmarks/p_hat300-2.clq	97	21	0.9192788600921631
benchmarks/p_hat300-2.clq	98	21	0.8004899024963379
benchmarks/p_hat300-2.clq	99	20	0.812232494354248
benchmarks/p_hat300-2.clq	100	20	0.9286084175109863
benchmarks/p_hat300-3.clq	1	21	1.0881519317626953
benchmarks/p_hat300-3.clq	2	25	1.2768678665161133
benchmarks/p_hat300-3.clq	3	30	1.4555296897888184
benchmarks/p_hat300-3.clq	4	25	1.431483268737793
benchmarks/p_hat300-3.clq	5	30	1.6724119186401367
benchmarks/p_hat300-3.clq	6	29	1.4385449886322021
benchmarks/p_hat300-3.clq	7	29	1.7571897506713867
benchmarks/p_hat300-3.clq	8	28	1.5510189533233643
benchmarks/p_hat300-3.clq	9	30	1.8535864353179932
benchmarks/p_hat300-3.clq	10	27	1.2164671421051025
benchmarks/p_hat300-3.clq	11	27	1.5878777503967285
benchmarks/p_hat300-3.clq	12	27	1.601813554763794
benchmarks/p_hat300-3.clq	13	32	1.5454208850860596
benchmarks/p_hat300-3.clq	14	29	1.6233413219451904
benchmarks/p_hat300-3.clq	15	21	1.0797743797302246
benchmarks/p_hat300-3.clq	16	30	2.1059834957122803
benchmarks/p_hat300-3.clq	17	27	1.465012788772583
benchmarks/p_hat300-3.clq	18	29	2.175414562225342
benchmarks/p_hat300-3.clq	19	29	1.8704428672790527
benchmarks/p_hat300-3.clq	20	26	1.4298827648162842
benchmarks/p_hat300-3.clq	21	28	1.9346864223480225
benchmarks/p_hat300-3.clq	22	28	1.9899401664733887
benchmarks/p_hat300-3.clq	23	27	1.891988754272461
benchmarks/p_hat300-3.clq	24	29	1.802687644958496
benchmarks/p_hat300-3.clq	25	29	2.030176877975464
benchmarks/p_hat300-3.clq	26	29	1.9753806591033936
benchmarks/p_hat300-3.clq	27	32	2.1998000144958496
benchmarks/p_hat300-3.clq	28	28	1.6835551261901855
benchmarks/p_hat300-3.clq	29	26	1.5541467666625977
benchmarks/p_hat300-3.clq	30	30	2.1115782260894775
benchmarks/p_hat300-3.clq	31	30	1.8382182121276855
benchmarks/p_hat300-3.clq	32	28	1.7661900520324707
benchmarks/p_hat300-3.clq	33	24	1.3911280632019043
benchmarks/p_hat300-3.clq	34	33	2.3603599071502686
benchmarks/p_hat300-3.clq	35	29	1.8377625942230225
benchmarks/p_hat300-3.clq	36	24	1.4079091548919678
benchmarks/p_hat300-3.clq	37	28	1.869823932647705
benchmarks/p_hat300-3.clq	38	30	1.8876183032989502
benchmarks/p_hat300-3.clq	39	29	1.9676103591918945
benchmarks/p_hat300-3.clq	40	29	1.65407133102417
benchmarks/p_hat300-3.clq	41	29	1.8060903549194336
benchmarks/p_hat300-3.clq	42	28	1.7450811862945557
benchmarks/p_hat300-3.clq	43	28	1.7771244049072266
benchmarks/p_hat300-3.clq	44	28	1.5943267345428467
benchmarks/p_hat300-3.clq	45	29	1.9494500160217285
benchmarks/p_hat300-3.clq	46	30	1.7656381130218506
benchmarks/p_hat300-3.clq	47	27	1.7017288208007812
benchmarks/p_hat300-3.clq	48	30	1.9900705814361572
benchmarks/p_hat300-3.clq	49	28	1.710517168045044
benchmarks/p_hat300-3.clq	50	28	1.707423210144043
benchmarks/p_hat300-3.clq	51	27	1.4979016780853271
benchmarks/p_hat300-3.clq	52	25	1.4069082736968994
benchmarks/p_hat300-3.clq	53	28	1.7345209121704102
benchmarks/p_hat300-3.clq	54	27	1.8737051486968994
benchmarks/p_hat300-3.clq	55	28	1.651886224746704
benchmarks/p_hat300-3.clq	56	26	1.6104462146759033
benchmarks/p_hat300-3.clq	57	25	1.5360383987426758
benchmarks/p_hat300-3.clq	58	28	1.834177017211914
benchmarks/p_hat300-3.clq	59	29	1.9433684349060059
benchmarks/p_hat300-3.clq	60	29	2.011268138885498
benchmarks/p_hat300-3.clq	61	28	1.7967300415039062
benchmarks/p_hat300-3.clq	62	27	1.6413323879241943
benchmarks/p_hat300-3.clq	63	27	1.4056589603424072
benchmarks/p_hat300-3.clq	64	29	1.8339884281158447
benchmarks/p_hat300-3.clq	65	29	1.540802240371704
benchmarks/p_hat300-3.clq	66	29	1.800865888595581
benchmarks/p_hat300-3.clq	67	29	1.9209117889404297
benchmarks/p_hat300-3.clq	68	30	1.4880342483520508
benchmarks/p_hat300-3.clq	69	27	1.4621837139129639
benchmarks/p_hat300-3.clq	70	28	1.6610350608825684
benchmarks/p_hat300-3.clq	71	27	1.2312061786651611
benchmarks/p_hat300-3.clq	72	30	2.056652784347534
benchmarks/p_hat300-3.clq	73	29	1.7119402885437012
benchmarks/p_hat300-3.clq	74	27	1.4084618091583252
benchmarks/p_hat300-3.clq	75	26	1.710139274597168
benchmarks/p_hat300-3.clq	76	33	1.9146406650543213
benchmarks/p_hat300-3.clq	77	25	1.4042222499847412
benchmarks/p_hat300-3.clq	78	24	1.2286803722381592
benchmarks/p_hat300-3.clq	79	30	1.818129539489746
benchmarks/p_hat300-3.clq	80	31	1.6671271324157715
benchmarks/p_hat300-3.clq	81	29	1.569800615310669
benchmarks/p_hat300-3.clq	82	30	1.868098497390747
benchmarks/p_hat300-3.clq	83	24	1.2018160820007324
benchmarks/p_hat300-3.clq	84	31	2.022663116455078
benchmarks/p_hat300-3.clq	85	34	2.3569424152374268
benchmarks/p_hat300-3.clq	86	26	1.236508846282959
benchmarks/p_hat300-3.clq	87	25	1.5426580905914307
benchmarks/p_hat300-3.clq	88	30	1.7358057498931885
benchmarks/p_hat300-3.clq	89	27	1.6395890712738037
benchmarks/p_hat300-3.clq	90	24	1.091266393661499
benchmarks/p_hat300-3.clq	91	31	1.7277140617370605
benchmarks/p_hat300-3.clq	92	24	1.118917465209961
benchmarks/p_hat300-3.clq	93	26	1.2895045280456543
benchmarks/p_hat300-3.clq	94	25	1.4426469802856445
benchmarks/p_hat300-3.clq	95	29	1.5449683666229248
benchmarks/p_hat300-3.clq	96	28	1.7038905620574951
benchmarks/p_hat300-3.clq	97	24	1.2701523303985596
benchmarks/p_hat300-3.clq	98	28	1.8386585712432861
benchmarks/p_hat300-3.clq	99	30	1.8198771476745605
benchmarks/p_hat300-3.clq	100	22	1.1701266765594482
benchmarks/p_hat700-1.clq	1	9	1.7512574195861816
benchmarks/p_hat700-1.clq	2	8	2.0146706104278564
benchmarks/p_hat700-1.clq	3	8	1.8164472579956055
benchmarks/p_hat700-1.clq	4	7	2.042301654815674
benchmarks/p_hat700-1.clq	5	8	1.521477460861206
benchmarks/p_hat700-1.clq	6	7	1.6232600212097168
benchmarks/p_hat700-1.clq	7	7	1.768472671508789
benchmarks/p_hat700-1.clq	8	7	1.7438273429870605
benchmarks/p_hat700-1.clq	9	7	1.7389779090881348
benchmarks/p_hat700-1.clq	10	7	1.9717199802398682
benchmarks/p_hat700-1.clq	11	6	1.8573977947235107
benchmarks/p_hat700-1.clq	12	7	1.6523449420928955
benchmarks/p_hat700-1.clq	13	6	1.812990427017212
benchmarks/p_hat700-1.clq	14	8	1.609095573425293
benchmarks/p_hat700-1.clq	15	7	1.943483591079712
benchmarks/p_hat700-1.clq	16	6	1.8226466178894043
benchmarks/p_hat700-1.clq	17	8	2.0141873359680176
benchmarks/p_hat700-1.clq	18	7	1.7382419109344482
benchmarks/p_hat700-1.clq	19	8	1.9342350959777832
benchmarks/p_hat700-1.clq	20	6	1.9109773635864258
benchmarks/p_hat700-1.clq	21	6	1.7312586307525635
benchmarks/p_hat700-1.clq	22	8	2.0851433277130127
benchmarks/p_hat700-1.clq	23	9	1.586116075515747
benchmarks/p_hat700-1.clq	24	6	1.8289844989776611
benchmarks/p_hat700-1.clq	25	7	1.975297212600708
benchmarks/p_hat700-1.clq	26	6	1.8906042575836182
benchmarks/p_hat700-1.clq	27	7	1.7545647621154785
benchmarks/p_hat700-1.clq	28	8	2.0633208751678467
benchmarks/p_hat700-1.clq	29	7	1.6439311504364014
benchmarks/p_hat700-1.clq	30	8	2.07399582862854
benchmarks/p_hat700-1.clq	31	7	1.982757329940796
benchmarks/p_hat700-1.clq	32	8	1.826430082321167
benchmarks/p_hat700-1.clq	33	7	1.8803887367248535
benchmarks/p_hat700-1.clq	34	8	1.8811945915222168
benchmarks/p_hat700-1.clq	35	7	1.935251235961914
benchmarks/p_hat700-1.clq	36	8	2.138493061065674
benchmarks/p_hat700-1.clq	37	7	1.9867844581604004
benchmarks/p_hat700-1.clq	38	6	1.927903413772583
benchmarks/p_hat700-1.clq	39	7	1.9882018566131592
benchmarks/p_hat700-1.clq	40	8	1.6729977130889893
benchmarks/p_hat700-1.clq	41	7	1.9312996864318848
benchmarks/p_hat700-1.clq	42	7	1.788271427154541
benchmarks/p_hat700-1.clq	43	7	1.9840030670166016
benchmarks/p_hat700-1.clq	44	6	1.8645634651184082
benchmarks/p_hat700-1.clq	45	7	1.8546154499053955
benchmarks/p_hat700-1.clq	46	6	1.7888188362121582
benchmarks/p_hat700-1.clq	47	9	1.7077736854553223
benchmarks/p_hat700-1.clq	48	8	1.9239563941955566
benchmarks/p_hat700-1.clq	49	7	1.9600918292999268
benchmarks/p_hat700-1.clq	50	7	2.0765249729156494
benchmarks/p_hat700-1.clq	51	7	1.870208740234375
benchmarks/p_hat700-1.clq	52	6	2.044766426086426
benchmarks/p_hat700-1.clq	53	8	1.7849183082580566
benchmarks/p_hat700-1.clq	54	6	1.7790477275848389
benchmarks/p_hat700-1.clq	55	6	1.6368319988250732
benchmarks/p_hat700-1.clq	56	8	2.1434404850006104
benchmarks/p_hat700-1.clq	57	6	1.5645525455474854
benchmarks/p_hat700-1.clq	58	8	2.0765676498413086
benchmarks/p_hat700-1.clq	59	7	2.2081069946289062
benchmarks/p_hat700-1.clq	60	7	2.158663034439087
benchmarks/p_hat700-1.clq	61	7	2.1416983604431152
benchmarks/p_hat700-1.clq	62	8	2.0463666915893555
benchmarks/p_hat700-1.clq	63	7	2.188333511352539
benchmarks/p_hat700-1.clq	64	8	2.0184082984924316
benchmarks/p_hat700-1.clq	65	8	2.095431327819824
benchmarks/p_hat700-1.clq	66	8	2.071232795715332
benchmarks/p_hat700-1.clq	67	7	1.9316458702087402
benchmarks/p_hat700-1.clq	68	9	1.8137664794921875
benchmarks/p_hat700-1.clq	69	7	2.1264748573303223
benchmarks/p_hat700-1.clq	70	7	2.076242208480835
benchmarks/p_hat700-1.clq	71	8	1.958636999130249
benchmarks/p_hat700-1.clq	72	7	1.7766830921173096
benchmarks/p_hat700-1.clq	73	7	2.1804542541503906
benchmarks/p_hat700-1.clq	74	7	2.071441411972046
benchmarks/p_hat700-1.clq	75	8	1.9680354595184326
benchmarks/p_hat700-1.clq	76	8	1.9987375736236572
benchmarks/p_hat700-1.clq	77	7	2.455157518386841
benchmarks/p_hat700-1.clq	78	7	1.891960859298706
benchmarks/p_hat700-1.clq	79	7	1.926354169845581
benchmarks/p_hat700-1.clq	80	7	2.381222724914551
benchmarks/p_hat700-1.clq	81	7	2.2756521701812744
benchmarks/p_hat700-1.clq	82	7	2.185263156890869
benchmarks/p_hat700-1.clq	83	7	2.383192300796509
benchmarks/p_hat700-1.clq	84	7	2.3286314010620117
benchmarks/p_hat700-1.clq	85	8	2.3235795497894287
benchmarks/p_hat700-1.clq	86	8	2.320225715637207
benchmarks/p_hat700-1.clq	87	7	1.7894647121429443
benchmarks/p_hat700-1.clq	88	7	1.8896408081054688
benchmarks/p_hat700-1.clq	89	7	1.7781987190246582
benchmarks/p_hat700-1.clq	90	8	2.169865131378174
benchmarks/p_hat700-1.clq	91	7	2.315779685974121
benchmarks/p_hat700-1.clq	92	6	2.0323641300201416
benchmarks/p_hat700-1.clq	93	6	1.924576759338379
